disease_id,display_name,complaints,regimen_ids,manual_review,source_runtime_path
infected_insect_bite_peds,infected_insect_bite_peds,"{""complaint"": ""infected insect bite child"", ""complaint_id"": ""CI0293"", ""disease_id"": ""infected_insect_bite_peds"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""infected bite child"", ""complaint_id"": ""CI0294"", ""disease_id"": ""infected_insect_bite_peds"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""red infected bug bite child"", ""complaint_id"": ""CI0295"", ""disease_id"": ""infected_insect_bite_peds"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0101,True,data/core/opd_fast_index.json:index[108]
infected_wound_oral_antibiotic_adult,infected_wound_oral_antibiotic_adult,"{""complaint"": ""infected wound oral antibiotic"", ""complaint_id"": ""CI0323"", ""disease_id"": ""infected_wound_oral_antibiotic_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""wound infection antibiotic"", ""complaint_id"": ""CI0324"", ""disease_id"": ""infected_wound_oral_antibiotic_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""oral antibiotic wound infection"", ""complaint_id"": ""CI0325"", ""disease_id"": ""infected_wound_oral_antibiotic_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0111,True,data/core/opd_fast_index.json:index[109]
inflammatory_pain_adult,inflammatory_pain_adult,"{""complaint"": ""joint pain"", ""complaint_id"": ""CI0056"", ""disease_id"": ""inflammatory_pain_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""inflammatory pain"", ""complaint_id"": ""CI0057"", ""disease_id"": ""inflammatory_pain_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""joint flare"", ""complaint_id"": ""CI0058"", ""disease_id"": ""inflammatory_pain_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0022,True,data/core/opd_fast_index.json:index[110]
insect_bite_peds,insect_bite_peds,"{""complaint"": ""insect bite child"", ""complaint_id"": ""CI0224"", ""disease_id"": ""insect_bite_peds"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""bug bite kid"", ""complaint_id"": ""CI0225"", ""disease_id"": ""insect_bite_peds"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""mosquito bite child"", ""complaint_id"": ""CI0226"", ""disease_id"": ""insect_bite_peds"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0078,True,data/core/opd_fast_index.json:index[111]
insect_bite_reaction_adult,insect_bite_reaction_adult,"{""complaint"": ""insect bite"", ""complaint_id"": ""CI0065"", ""disease_id"": ""insect_bite_reaction_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""bug bite"", ""complaint_id"": ""CI0066"", ""disease_id"": ""insect_bite_reaction_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""mosquito bite"", ""complaint_id"": ""CI0067"", ""disease_id"": ""insect_bite_reaction_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0025,True,data/core/opd_fast_index.json:index[112]
insect_bite_sting_local_reaction,Insect bite/sting local inflammatory or allergic reaction,"{""age_group"": ""adult_or_peds"", ""complaint"": ""insect bite"", ""complaint_group"": ""Derm/Allergy"", ""complaint_id"": ""PATCH_CI_NICE_MORE_20260516_015"", ""disease_id"": ""insect_bite_sting_local_reaction"", ""enabled"": true, ""import_source"": ""guideline_patch_20260516"", ""manual_review"": true, ""match_type"": ""exact"", ""normalized_input"": ""insect bite"", ""notes"": ""no antibiotic if not infected"", ""priority"": 1, ""source_status"": ""pending_manual_review""}; {""age_group"": ""adult_or_peds"", ""complaint"": ""mosquito bite itchy"", ""complaint_group"": ""Derm/Allergy"", ""complaint_id"": ""PATCH_CI_NICE_MORE_20260516_016"", ""disease_id"": ""insect_bite_sting_local_reaction"", ""enabled"": true, ""import_source"": ""guideline_patch_20260516"", ""manual_review"": true, ""match_type"": ""semantic"", ""normalized_input"": ""mosquito bite itchy"", ""notes"": ""antihistamine/topical"", ""priority"": 1, ""source_status"": ""pending_manual_review""}",PATCH_FRM_NICE_INSECT_LOCAL_20260516,True,data/core/opd_fast_index.json:index[113]
insect_bite_swelling_adult,insect_bite_swelling_adult,"{""complaint"": ""insect bite swelling"", ""complaint_id"": ""CI0218"", ""disease_id"": ""insect_bite_swelling_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""swollen mosquito bite"", ""complaint_id"": ""CI0219"", ""disease_id"": ""insect_bite_swelling_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""bug bite swelling"", ""complaint_id"": ""CI0220"", ""disease_id"": ""insect_bite_swelling_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0076,True,data/core/opd_fast_index.json:index[114]
itchy_dermatitis_adult,itchy_dermatitis_adult,"{""complaint"": ""eczema"", ""complaint_id"": ""CI0062"", ""disease_id"": ""itchy_dermatitis_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""itchy dermatitis"", ""complaint_id"": ""CI0063"", ""disease_id"": ""itchy_dermatitis_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""dermatitis"", ""complaint_id"": ""CI0064"", ""disease_id"": ""itchy_dermatitis_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0024,True,data/core/opd_fast_index.json:index[115]
itchy_localized_rash_adult,itchy_localized_rash_adult,"{""complaint"": ""localized itchy rash"", ""complaint_id"": ""CI0110"", ""disease_id"": ""itchy_localized_rash_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""itchy patch"", ""complaint_id"": ""CI0111"", ""disease_id"": ""itchy_localized_rash_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""itchy skin patch"", ""complaint_id"": ""CI0112"", ""disease_id"": ""itchy_localized_rash_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0040,True,data/core/opd_fast_index.json:index[116]
joint_pain_topical_support_adult,joint_pain_topical_support_adult,"{""complaint"": ""topical joint pain"", ""complaint_id"": ""CI0101"", ""disease_id"": ""joint_pain_topical_support_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""joint pain spray"", ""complaint_id"": ""CI0102"", ""disease_id"": ""joint_pain_topical_support_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""local joint pain"", ""complaint_id"": ""CI0103"", ""disease_id"": ""joint_pain_topical_support_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0037,True,data/core/opd_fast_index.json:index[117]
knee_joint_pain_adult,knee_joint_pain_adult,"{""complaint"": ""knee pain"", ""complaint_id"": ""CI0152"", ""disease_id"": ""knee_joint_pain_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""joint pain knee"", ""complaint_id"": ""CI0153"", ""disease_id"": ""knee_joint_pain_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""localized joint pain"", ""complaint_id"": ""CI0154"", ""disease_id"": ""knee_joint_pain_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0054,True,data/core/opd_fast_index.json:index[118]
laryngitis_irritation_adult,laryngitis_irritation_adult,"{""complaint"": ""laryngitis"", ""complaint_id"": ""CI0128"", ""disease_id"": ""laryngitis_irritation_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""hoarse voice"", ""complaint_id"": ""CI0129"", ""disease_id"": ""laryngitis_irritation_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""voice irritation"", ""complaint_id"": ""CI0130"", ""disease_id"": ""laryngitis_irritation_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0046,True,data/core/opd_fast_index.json:index[119]
localized_eczema_peds,localized_eczema_peds,"{""complaint"": ""eczema child"", ""complaint_id"": ""CI0227"", ""disease_id"": ""localized_eczema_peds"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""itchy eczema child"", ""complaint_id"": ""CI0228"", ""disease_id"": ""localized_eczema_peds"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""localized eczema child"", ""complaint_id"": ""CI0229"", ""disease_id"": ""localized_eczema_peds"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0079,True,data/core/opd_fast_index.json:index[120]
localized_eczema_sensitive_area_adult,localized_eczema_sensitive_area_adult,"{""complaint"": ""sensitive area eczema"", ""complaint_id"": ""CI0221"", ""disease_id"": ""localized_eczema_sensitive_area_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""mild eczema patch"", ""complaint_id"": ""CI0222"", ""disease_id"": ""localized_eczema_sensitive_area_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""small eczema patch"", ""complaint_id"": ""CI0223"", ""disease_id"": ""localized_eczema_sensitive_area_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0077,True,data/core/opd_fast_index.json:index[121]
localized_folliculitis_adult,localized_folliculitis_adult,"{""complaint"": ""folliculitis"", ""complaint_id"": ""CI0302"", ""disease_id"": ""localized_folliculitis_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""infected hair follicle"", ""complaint_id"": ""CI0303"", ""disease_id"": ""localized_folliculitis_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""small pustule folliculitis"", ""complaint_id"": ""CI0304"", ""disease_id"": ""localized_folliculitis_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0104,True,data/core/opd_fast_index.json:index[122]
localized_muscle_ache_support_adult,localized_muscle_ache_support_adult,"{""complaint"": ""localized muscle ache"", ""complaint_id"": ""CI0191"", ""disease_id"": ""localized_muscle_ache_support_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""muscle ache topical"", ""complaint_id"": ""CI0192"", ""disease_id"": ""localized_muscle_ache_support_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""muscle pain local"", ""complaint_id"": ""CI0193"", ""disease_id"": ""localized_muscle_ache_support_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0067,True,data/core/opd_fast_index.json:index[123]
low_back_pain_over16,Low back pain over 16,"{""age_group"": ""adult"", ""complaint"": ""low back pain"", ""complaint_group"": ""Musculoskeletal"", ""complaint_id"": ""PATCH_CI_NICE_MORE_20260516_005"", ""disease_id"": ""low_back_pain_over16"", ""enabled"": true, ""import_source"": ""guideline_patch_20260516"", ""manual_review"": true, ""match_type"": ""exact"", ""normalized_input"": ""low back pain"", ""notes"": ""NG59"", ""priority"": 1, ""source_status"": ""pending_manual_review""}; {""age_group"": ""adult"", ""complaint"": ""back strain"", ""complaint_group"": ""Musculoskeletal"", ""complaint_id"": ""PATCH_CI_NICE_MORE_20260516_006"", ""disease_id"": ""low_back_pain_over16"", ""enabled"": true, ""import_source"": ""guideline_patch_20260516"", ""manual_review"": true, ""match_type"": ""semantic"", ""normalized_input"": ""back strain"", ""notes"": ""mechanical LBP"", ""priority"": 1, ""source_status"": ""pending_manual_review""}",PATCH_FRM_NICE_LBP_20260516,True,data/core/opd_fast_index.json:index[124]
low_back_pain_simple_adult,low_back_pain_simple_adult,"{""complaint"": ""low back pain"", ""complaint_id"": ""CI0146"", ""disease_id"": ""low_back_pain_simple_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""simple back pain"", ""complaint_id"": ""CI0147"", ""disease_id"": ""low_back_pain_simple_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""mechanical back pain"", ""complaint_id"": ""CI0148"", ""disease_id"": ""low_back_pain_simple_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0052,True,data/core/opd_fast_index.json:index[125]
macrolide_respiratory_bacterial_adult,macrolide_respiratory_bacterial_adult,"{""complaint"": ""roxithromycin option"", ""complaint_id"": ""CI0284"", ""disease_id"": ""macrolide_respiratory_bacterial_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""b roxi support"", ""complaint_id"": ""CI0285"", ""disease_id"": ""macrolide_respiratory_bacterial_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""macrolide respiratory bacterial"", ""complaint_id"": ""CI0286"", ""disease_id"": ""macrolide_respiratory_bacterial_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0098,True,data/core/opd_fast_index.json:index[126]
menopause_vasomotor_adult,Menopause-associated vasomotor symptoms,"{""age_group"": ""adult"", ""complaint"": ""menopause"", ""complaint_group"": ""Gyn/Endocrine"", ""complaint_id"": ""PATCH_CI_NICE_MENO_OB_20260516_001"", ""disease_id"": ""menopause_vasomotor_adult"", ""enabled"": true, ""import_source"": ""guideline_patch_20260516"", ""manual_review"": true, ""match_type"": ""exact"", ""normalized_input"": ""menopause"", ""notes"": ""menopause symptom review"", ""priority"": 1, ""source_status"": ""pending_manual_review""}; {""age_group"": ""adult"", ""complaint"": ""perimenopause"", ""complaint_group"": ""Gyn/Endocrine"", ""complaint_id"": ""PATCH_CI_NICE_MENO_OB_20260516_002"", ""disease_id"": ""menopause_vasomotor_adult"", ""enabled"": true, ""import_source"": ""guideline_patch_20260516"", ""manual_review"": true, ""match_type"": ""exact"", ""normalized_input"": ""perimenopause"", ""notes"": ""perimenopause symptom review"", ""priority"": 1, ""source_status"": ""pending_manual_review""}; {""age_group"": ""adult"", ""complaint"": ""hot flush"", ""complaint_group"": ""Gyn/Endocrine"", ""complaint_id"": ""PATCH_CI_NICE_MENO_OB_20260516_003"", ""disease_id"": ""menopause_vasomotor_adult"", ""enabled"": true, ""import_source"": ""guideline_patch_20260516"", ""manual_review"": true, ""match_type"": ""exact"", ""normalized_input"": ""hot flush"", ""notes"": ""vasomotor symptom"", ""priority"": 1, ""source_status"": ""pending_manual_review""}; {""age_group"": ""adult"", ""complaint"": ""hot flashes"", ""complaint_group"": ""Gyn/Endocrine"", ""complaint_id"": ""PATCH_CI_NICE_MENO_OB_20260516_004"", ""disease_id"": ""menopause_vasomotor_adult"", ""enabled"": true, ""import_source"": ""guideline_patch_20260516"", ""manual_review"": true, ""match_type"": ""exact"", ""normalized_input"": ""hot flashes"", ""notes"": ""vasomotor symptom"", ""priority"": 1, ""source_status"": ""pending_manual_review""}; {""age_group"": ""adult"", ""complaint"": ""night sweats menopause"", ""complaint_group"": ""Gyn/Endocrine"", ""complaint_id"": ""PATCH_CI_NICE_MENO_OB_20260516_005"", ""disease_id"": ""menopause_vasomotor_adult"", ""enabled"": true, ""import_source"": ""guideline_patch_20260516"", ""manual_review"": true, ""match_type"": ""semantic"", ""normalized_input"": ""night sweats menopause"", ""notes"": ""vasomotor symptom"", ""priority"": 1, ""source_status"": ""pending_manual_review""}",PATCH_FRM_NICE_MENOPAUSE_VMS_20260516,True,data/core/opd_fast_index.json:index[127]
migraine_adult,"Migraine, acute attack","{""complaint"": ""migraine"", ""complaint_id"": ""CI0030"", ""disease_id"": ""migraine_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""one-sided headache"", ""complaint_id"": ""CI0031"", ""disease_id"": ""migraine_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}",FRM0012; PATCH_FRM_AAN_MIGRAINE_ADULT_ACUTE_20260516,True,data/core/opd_fast_index.json:index[128]
migraine_adult_prevention_review,Adult episodic migraine prevention review,"{""age_group"": ""adult"", ""complaint"": ""migraine prevention adult"", ""complaint_group"": ""Neuro"", ""complaint_id"": ""PATCH_CI_AAN_NEURO_20260516_008"", ""disease_id"": ""migraine_adult_prevention_review"", ""enabled"": true, ""import_source"": ""guideline_patch_20260516"", ""manual_review"": true, ""match_type"": ""exact"", ""normalized_input"": ""migraine prevention adult"", ""notes"": ""prevention/manual review pathway"", ""priority"": 1, ""source_status"": ""pending_manual_review""}; {""age_group"": ""adult"", ""complaint"": ""frequent migraine adult"", ""complaint_group"": ""Neuro"", ""complaint_id"": ""PATCH_CI_AAN_NEURO_20260516_009"", ""disease_id"": ""migraine_adult_prevention_review"", ""enabled"": true, ""import_source"": ""guideline_patch_20260516"", ""manual_review"": true, ""match_type"": ""semantic"", ""normalized_input"": ""frequent migraine adult"", ""notes"": ""prevention candidate"", ""priority"": 1, ""source_status"": ""pending_manual_review""}",PATCH_FRM_AAN_ADULT_MIGRAINE_PREVENTION_20260516,True,data/core/opd_fast_index.json:index[129]
migraine_headache,migraine headache,"{""complaint"": ""migraine headache"", ""complaint_id"": ""CMP_MIGRAINE_HEADACHE"", ""disease_id"": ""migraine_headache"", ""manual_review"": true, ""match_type"": ""required_pattern"", ""priority"": 1, ""source_status"": ""missing_verified_source""}",,True,data/core/opd_fast_index.json:index[130]
migraine_over12_acute,Acute migraine with or without aura,"{""age_group"": ""adult_or_over12"", ""complaint"": ""migraine"", ""complaint_group"": ""Neuro/Pain"", ""complaint_id"": ""PATCH_CI_NICE_BATCH_20260516_015"", ""disease_id"": ""migraine_over12_acute"", ""enabled"": true, ""import_source"": ""guideline_patch_20260516"", ""manual_review"": true, ""match_type"": ""exact"", ""normalized_input"": ""migraine"", ""notes"": ""acute migraine"", ""priority"": 1, ""source_status"": ""pending_manual_review""}; {""age_group"": ""adult_or_over12"", ""complaint"": ""migraine over 12"", ""complaint_group"": ""Neuro/Pain"", ""complaint_id"": ""PATCH_CI_NICE_BATCH_20260516_016"", ""disease_id"": ""migraine_over12_acute"", ""enabled"": true, ""import_source"": ""guideline_patch_20260516"", ""manual_review"": true, ""match_type"": ""exact"", ""normalized_input"": ""migraine over 12"", ""notes"": ""CG150"", ""priority"": 1, ""source_status"": ""pending_manual_review""}",PATCH_FRM_NICE_MIGRAINE_ACUTE_20260516,True,data/core/opd_fast_index.json:index[131]
migraine_over12_prevention_review,Migraine prevention review,"{""age_group"": ""adult_or_over12"", ""complaint"": ""migraine prevention"", ""complaint_group"": ""Neuro/Pain"", ""complaint_id"": ""PATCH_CI_NICE_BATCH_20260516_017"", ""disease_id"": ""migraine_over12_prevention_review"", ""enabled"": true, ""import_source"": ""guideline_patch_20260516"", ""manual_review"": true, ""match_type"": ""exact"", ""normalized_input"": ""migraine prevention"", ""notes"": ""prevention review"", ""priority"": 1, ""source_status"": ""pending_manual_review""}; {""age_group"": ""adult_or_over12"", ""complaint"": ""frequent migraine"", ""complaint_group"": ""Neuro/Pain"", ""complaint_id"": ""PATCH_CI_NICE_BATCH_20260516_018"", ""disease_id"": ""migraine_over12_prevention_review"", ""enabled"": true, ""import_source"": ""guideline_patch_20260516"", ""manual_review"": true, ""match_type"": ""semantic"", ""normalized_input"": ""frequent migraine"", ""notes"": ""prevention candidate"", ""priority"": 1, ""source_status"": ""pending_manual_review""}",PATCH_FRM_NICE_MIGRAINE_PREVENT_20260516,True,data/core/opd_fast_index.json:index[132]
migraine_peds_acute,"Migraine, acute attack in child/adolescent","{""age_group"": ""peds"", ""complaint"": ""migraine child"", ""complaint_group"": ""Neuro"", ""complaint_id"": ""PATCH_CI_AAN_NEURO_20260516_001"", ""disease_id"": ""migraine_peds_acute"", ""enabled"": true, ""import_source"": ""guideline_patch_20260516"", ""manual_review"": true, ""match_type"": ""exact"", ""normalized_input"": ""migraine child"", ""notes"": ""pediatric acute migraine"", ""priority"": 1, ""source_status"": ""pending_manual_review""}; {""age_group"": ""peds"", ""complaint"": ""pediatric migraine"", ""complaint_group"": ""Neuro"", ""complaint_id"": ""PATCH_CI_AAN_NEURO_20260516_002"", ""disease_id"": ""migraine_peds_acute"", ""enabled"": true, ""import_source"": ""guideline_patch_20260516"", ""manual_review"": true, ""match_type"": ""exact"", ""normalized_input"": ""pediatric migraine"", ""notes"": ""pediatric acute migraine"", ""priority"": 1, ""source_status"": ""pending_manual_review""}; {""age_group"": ""peds"", ""complaint"": ""child headache migraine"", ""complaint_group"": ""Neuro"", ""complaint_id"": ""PATCH_CI_AAN_NEURO_20260516_003"", ""disease_id"": ""migraine_peds_acute"", ""enabled"": true, ""import_source"": ""guideline_patch_20260516"", ""manual_review"": true, ""match_type"": ""semantic"", ""normalized_input"": ""child headache migraine"", ""notes"": ""pediatric migraine after headache-type check"", ""priority"": 1, ""source_status"": ""pending_manual_review""}; {""age_group"": ""peds"", ""complaint"": ""adolescent migraine"", ""complaint_group"": ""Neuro"", ""complaint_id"": ""PATCH_CI_AAN_NEURO_20260516_004"", ""disease_id"": ""migraine_peds_acute"", ""enabled"": true, ""import_source"": ""guideline_patch_20260516"", ""manual_review"": true, ""match_type"": ""exact"", ""normalized_input"": ""adolescent migraine"", ""notes"": ""adolescent acute migraine"", ""priority"": 1, ""source_status"": ""pending_manual_review""}",PATCH_FRM_AAN_MIGRAINE_PEDS_ACUTE_20260516,True,data/core/opd_fast_index.json:index[133]
migraine_peds_prevention_review,Pediatric migraine prevention review,"{""age_group"": ""peds"", ""complaint"": ""migraine prevention child"", ""complaint_group"": ""Neuro"", ""complaint_id"": ""PATCH_CI_AAN_NEURO_20260516_005"", ""disease_id"": ""migraine_peds_prevention_review"", ""enabled"": true, ""import_source"": ""guideline_patch_20260516"", ""manual_review"": true, ""match_type"": ""exact"", ""normalized_input"": ""migraine prevention child"", ""notes"": ""prevention/shared decision pathway"", ""priority"": 1, ""source_status"": ""pending_manual_review""}; {""age_group"": ""peds"", ""complaint"": ""frequent migraine child"", ""complaint_group"": ""Neuro"", ""complaint_id"": ""PATCH_CI_AAN_NEURO_20260516_006"", ""disease_id"": ""migraine_peds_prevention_review"", ""enabled"": true, ""import_source"": ""guideline_patch_20260516"", ""manual_review"": true, ""match_type"": ""semantic"", ""normalized_input"": ""frequent migraine child"", ""notes"": ""prevention candidate"", ""priority"": 1, ""source_status"": ""pending_manual_review""}; {""age_group"": ""peds"", ""complaint"": ""medication overuse headache child"", ""complaint_group"": ""Neuro"", ""complaint_id"": ""PATCH_CI_AAN_NEURO_20260516_007"", ""disease_id"": ""migraine_peds_prevention_review"", ""enabled"": true, ""import_source"": ""guideline_patch_20260516"", ""manual_review"": true, ""match_type"": ""red_flag"", ""normalized_input"": ""medication overuse headache child"", ""notes"": ""prevention/overuse review"", ""priority"": 1, ""source_status"": ""pending_manual_review""}",PATCH_FRM_AAN_PEDS_MIGRAINE_PREVENTION_20260516,True,data/core/opd_fast_index.json:index[134]
mild_mucolytic_support_adult,mild_mucolytic_support_adult,"{""complaint"": ""mild wet cough support"", ""complaint_id"": ""CI0182"", ""disease_id"": ""mild_mucolytic_support_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""mucolytic support"", ""complaint_id"": ""CI0183"", ""disease_id"": ""mild_mucolytic_support_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""phlegm support"", ""complaint_id"": ""CI0184"", ""disease_id"": ""mild_mucolytic_support_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0064,True,data/core/opd_fast_index.json:index[135]
minor_burn_adult,minor_burn_adult,"{""complaint"": ""minor burn"", ""complaint_id"": ""CI0080"", ""disease_id"": ""minor_burn_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""small burn"", ""complaint_id"": ""CI0081"", ""disease_id"": ""minor_burn_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""superficial burn"", ""complaint_id"": ""CI0082"", ""disease_id"": ""minor_burn_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0030,True,data/core/opd_fast_index.json:index[136]
minor_cut_wound_care_adult,minor_cut_wound_care_adult,"{""complaint"": ""minor cut care"", ""complaint_id"": ""CI0215"", ""disease_id"": ""minor_cut_wound_care_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""small cut support"", ""complaint_id"": ""CI0216"", ""disease_id"": ""minor_cut_wound_care_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""small wound care"", ""complaint_id"": ""CI0217"", ""disease_id"": ""minor_cut_wound_care_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0075,True,data/core/opd_fast_index.json:index[137]
